"id","tml_cd","stack_date","stack_hour","capa_tier_avail","capa_tier_max","num_tier_avail","num_tier_max","num_bay","num_row","ground_slot_ttl","ground_slot_occ","van_f_20","van_f_40","van_m_20","van_m_40","van_clss_ex","van_clss_im","van_clss_ts","van_clss_sh","van_clss_st","log_dt"
53925,SAA,"20251116","02",32418,35130,93,109,744,224,8187,2228,595,1170,711,1285,1377,1315,0,0,1069,2025-11-17 23:05:00.006
53924,SAA,"20251116","01",32418,35130,93,109,744,224,8187,2224,595,1167,711,1281,1374,1315,0,0,1065,2025-11-17 23:05:00.006
53923,SAA,"20251116","00",32418,35130,93,109,744,224,8187,2217,595,1155,710,1279,1362,1315,0,0,1062,2025-11-17 23:05:00.006
53946,SAA,"20251116","23",32418,35130,93,109,744,224,8187,2184,592,1365,666,1128,910,1593,0,0,1248,2025-11-17 23:05:00.006
53940,SAA,"20251116","17",32418,35130,93,109,744,224,8187,2232,518,1303,682,1267,1166,1385,0,0,1219,2025-11-17 23:05:00.006
53932,SAA,"20251116","09",32418,35130,93,109,744,224,8187,2202,556,1137,748,1325,1397,1223,0,0,1146,2025-11-17 23:05:00.006
53933,SAA,"20251116","10",32418,35130,93,109,744,224,8187,2206,556,1138,754,1324,1397,1224,0,0,1151,2025-11-17 23:05:00.006
53934,SAA,"20251116","11",32418,35130,93,109,744,224,8187,2191,552,1136,763,1312,1397,1218,0,0,1148,2025-11-17 23:05:00.006
53935,SAA,"20251116","12",32418,35130,93,109,744,224,8187,2222,527,1137,775,1316,1397,1194,0,0,1164,2025-11-17 23:05:00.006
53936,SAA,"20251116","13",32418,35130,93,109,744,224,8187,2260,527,1205,779,1329,1394,1262,0,0,1184,2025-11-17 23:05:00.006
53199,SAA,"20251115","15",32418,35130,93,109,744,224,8187,2180,618,1164,685,1247,1297,1417,0,0,1000,2025-11-16 23:05:00.009
53210,SAA,"20251115","11",32418,35130,93,109,744,224,8187,2182,633,1217,666,1217,1294,1488,0,0,951,2025-11-16 23:05:00.009
53209,SAA,"20251115","18",32418,35130,93,109,744,224,8187,2154,586,1104,696,1233,1309,1315,0,0,995,2025-11-16 23:05:00.009
53208,SAA,"20251115","07",32418,35130,93,109,744,224,8187,2214,683,1363,665,1169,842,1684,0,0,1354,2025-11-16 23:05:00.009
53207,SAA,"20251115","02",32418,35130,93,109,744,224,8187,2191,683,1363,639,1138,842,1684,0,0,1297,2025-11-16 23:05:00.009
53211,SAA,"20251115","09",32418,35130,93,109,744,224,8187,2210,648,1278,666,1217,1294,1564,0,0,951,2025-11-16 23:05:00.009
53206,SAA,"20251115","22",32418,35130,93,109,744,224,8187,2195,595,1122,710,1272,1336,1315,0,0,1048,2025-11-16 23:05:00.009
53205,SAA,"20251115","14",32418,35130,93,109,744,224,8187,2183,618,1181,685,1244,1297,1434,0,0,997,2025-11-16 23:05:00.009
53204,SAA,"20251115","20",32418,35130,93,109,744,224,8187,2173,595,1104,710,1249,1318,1315,0,0,1025,2025-11-16 23:05:00.009
53203,SAA,"20251115","23",32418,35130,93,109,744,224,8187,2209,595,1134,710,1276,1348,1315,0,0,1052,2025-11-16 23:05:00.009
53202,SAA,"20251115","04",32418,35130,93,109,744,224,8187,2191,683,1363,643,1143,842,1684,0,0,1306,2025-11-16 23:05:00.009
53201,SAA,"20251115","19",32418,35130,93,109,744,224,8187,2160,586,1104,703,1236,1309,1315,0,0,1005,2025-11-16 23:05:00.009
53200,SAA,"20251115","01",32418,35130,93,109,744,224,8187,2188,683,1363,635,1135,842,1684,0,0,1290,2025-11-16 23:05:00.009
53198,SAA,"20251115","03",32418,35130,93,109,744,224,8187,2191,683,1363,642,1141,842,1684,0,0,1303,2025-11-16 23:05:00.009
53197,SAA,"20251115","13",32418,35130,93,109,744,224,8187,2182,618,1182,682,1238,1297,1435,0,0,988,2025-11-16 23:05:00.009
53196,SAA,"20251115","17",32418,35130,93,109,744,224,8187,2152,591,1105,696,1230,1307,1323,0,0,992,2025-11-16 23:05:00.009
53195,SAA,"20251115","00",32418,35130,93,109,744,224,8187,2184,683,1363,635,1128,842,1684,0,0,1283,2025-11-16 23:05:00.009
53194,SAA,"20251115","10",32418,35130,93,109,744,224,8187,2203,639,1267,665,1217,1294,1544,0,0,950,2025-11-16 23:05:00.009
53193,SAA,"20251115","06",32418,35130,93,109,744,224,8187,2207,683,1363,660,1156,842,1684,0,0,1336,2025-11-16 23:05:00.009
53192,SAA,"20251115","21",32418,35130,93,109,744,224,8187,2185,595,1111,710,1260,1325,1315,0,0,1036,2025-11-16 23:05:00.009
53191,SAA,"20251115","12",32418,35130,93,109,744,224,8187,2178,621,1183,676,1222,1297,1439,0,0,966,2025-11-16 23:05:00.009
53212,SAA,"20251115","16",32418,35130,93,109,744,224,8187,2186,598,1144,691,1234,1297,1377,0,0,993,2025-11-16 23:05:00.009
53213,SAA,"20251115","05",32418,35130,93,109,744,224,8187,2197,683,1363,653,1150,842,1684,0,0,1323,2025-11-16 23:05:00.009
53214,SAA,"20251115","08",32418,35130,93,109,744,224,8187,2216,677,1352,672,1196,842,1667,0,0,1388,2025-11-16 23:05:00.009
52465,SAA,"20251114","06",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
52466,SAA,"20251114","07",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
52459,SAA,"20251114","00",32418,35130,93,109,744,224,8187,2143,683,1363,636,1069,381,1684,0,0,1686,2025-11-15 23:05:00.005
52460,SAA,"20251114","01",32418,35130,93,109,744,224,8187,2145,683,1363,636,1070,381,1684,0,0,1687,2025-11-15 23:05:00.005
52461,SAA,"20251114","02",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
52462,SAA,"20251114","03",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
52467,SAA,"20251114","08",32418,35130,93,109,744,224,8187,2145,683,1363,636,1072,381,1684,0,0,1689,2025-11-15 23:05:00.005
52468,SAA,"20251114","09",32418,35130,93,109,744,224,8187,2147,683,1363,636,1074,848,1684,0,0,1224,2025-11-15 23:05:00.005
52469,SAA,"20251114","10",32418,35130,93,109,744,224,8187,2149,683,1363,636,1075,848,1684,0,0,1225,2025-11-15 23:05:00.005
52470,SAA,"20251114","11",32418,35130,93,109,744,224,8187,2155,683,1363,636,1080,848,1684,0,0,1230,2025-11-15 23:05:00.005
52471,SAA,"20251114","12",32418,35130,93,109,744,224,8187,2157,683,1363,630,1085,842,1684,0,0,1235,2025-11-15 23:05:00.005
52472,SAA,"20251114","13",32418,35130,93,109,744,224,8187,2163,683,1363,630,1094,842,1684,0,0,1244,2025-11-15 23:05:00.005
52473,SAA,"20251114","14",32418,35130,93,109,744,224,8187,2167,683,1363,630,1102,842,1684,0,0,1252,2025-11-15 23:05:00.005
52474,SAA,"20251114","15",32418,35130,93,109,744,224,8187,2170,683,1363,632,1105,842,1684,0,0,1257,2025-11-15 23:05:00.005
52475,SAA,"20251114","16",32418,35130,93,109,744,224,8187,2170,683,1363,632,1107,842,1684,0,0,1259,2025-11-15 23:05:00.005
52476,SAA,"20251114","17",32418,35130,93,109,744,224,8187,2172,683,1363,632,1108,842,1684,0,0,1260,2025-11-15 23:05:00.005
52477,SAA,"20251114","18",32418,35130,93,109,744,224,8187,2172,683,1363,632,1110,842,1684,0,0,1262,2025-11-15 23:05:00.005
52481,SAA,"20251114","22",32418,35130,93,109,744,224,8187,2174,683,1363,632,1115,842,1684,0,0,1267,2025-11-15 23:05:00.005
52478,SAA,"20251114","19",32418,35130,93,109,744,224,8187,2172,683,1363,632,1111,842,1684,0,0,1263,2025-11-15 23:05:00.005
52482,SAA,"20251114","23",32418,35130,93,109,744,224,8187,2176,683,1363,632,1118,842,1684,0,0,1270,2025-11-15 23:05:00.005
52479,SAA,"20251114","20",32418,35130,93,109,744,224,8187,2172,683,1363,632,1111,842,1684,0,0,1263,2025-11-15 23:05:00.005
52480,SAA,"20251114","21",32418,35130,93,109,744,224,8187,2172,683,1363,632,1111,842,1684,0,0,1263,2025-11-15 23:05:00.005
52463,SAA,"20251114","04",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
52464,SAA,"20251114","05",32418,35130,93,109,744,224,8187,2145,683,1363,636,1071,381,1684,0,0,1688,2025-11-15 23:05:00.005
51746,SAA,"20251113","19",32418,35130,93,109,744,224,8187,2193,681,1403,706,1073,511,1685,0,0,1667,2025-11-14 23:05:00.004
51750,SAA,"20251113","23",32418,35130,93,109,744,224,8187,2143,683,1363,636,1069,381,1684,0,0,1686,2025-11-14 23:05:00.004
51749,SAA,"20251113","22",32418,35130,93,109,744,224,8187,2143,683,1363,636,1068,381,1684,0,0,1685,2025-11-14 23:05:00.004
51748,SAA,"20251113","21",32418,35130,93,109,744,224,8187,2143,683,1361,636,1067,379,1684,0,0,1684,2025-11-14 23:05:00.004
51747,SAA,"20251113","20",32418,35130,93,109,744,224,8187,2165,678,1363,679,1080,439,1684,0,0,1677,2025-11-14 23:05:00.004
51745,SAA,"20251113","18",32418,35130,93,109,744,224,8187,2212,687,1436,701,1066,549,1686,0,0,1655,2025-11-14 23:05:00.004
51744,SAA,"20251113","17",32418,35130,93,109,744,224,8187,2279,689,1523,741,1059,647,1721,0,0,1644,2025-11-14 23:05:00.004
51743,SAA,"20251113","16",32418,35130,93,109,744,224,8187,2330,682,1616,744,1054,705,1759,0,0,1632,2025-11-14 23:05:00.004
51742,SAA,"20251113","15",32418,35130,93,109,744,224,8187,2323,629,1646,728,1042,733,1710,0,0,1602,2025-11-14 23:05:00.004
51741,SAA,"20251113","14",32418,35130,93,109,744,224,8187,2355,628,1714,729,1031,795,1719,0,0,1588,2025-11-14 23:05:00.004
51740,SAA,"20251113","13",32418,35130,93,109,744,224,8187,2351,584,1722,749,1021,844,1662,0,0,1570,2025-11-14 23:05:00.004
51739,SAA,"20251113","12",32418,35130,93,109,744,224,8187,2324,565,1705,754,1002,853,1623,0,0,1550,2025-11-14 23:05:00.004
51738,SAA,"20251113","11",32418,35130,93,109,744,224,8187,2336,585,1728,754,994,853,1666,0,0,1542,2025-11-14 23:05:00.004
51737,SAA,"20251113","10",32418,35130,93,109,744,224,8187,2333,612,1755,748,986,853,1720,0,0,1528,2025-11-14 23:05:00.004
51736,SAA,"20251113","09",32418,35130,93,109,744,224,8187,2328,630,1774,744,968,853,1757,0,0,1506,2025-11-14 23:05:00.004
51735,SAA,"20251113","08",32418,35130,93,109,744,224,8187,2354,656,1842,733,948,853,1851,0,0,1475,2025-11-14 23:05:00.004
51734,SAA,"20251113","07",32418,35130,93,109,744,224,8187,2353,657,1843,733,946,853,1853,0,0,1473,2025-11-14 23:05:00.004
51733,SAA,"20251113","06",32418,35130,93,109,744,224,8187,2351,657,1843,732,945,853,1853,0,0,1471,2025-11-14 23:05:00.004
51732,SAA,"20251113","05",32418,35130,93,109,744,224,8187,2345,657,1843,721,939,853,1853,0,0,1454,2025-11-14 23:05:00.004
51731,SAA,"20251113","04",32418,35130,93,109,744,224,8187,2334,657,1843,713,928,853,1853,0,0,1435,2025-11-14 23:05:00.004
51730,SAA,"20251113","03",32418,35130,93,109,744,224,8187,2333,657,1843,710,926,853,1853,0,0,1430,2025-11-14 23:05:00.004
51729,SAA,"20251113","02",32418,35130,93,109,744,224,8187,2321,657,1829,708,921,839,1853,0,0,1423,2025-11-14 23:05:00.004
51728,SAA,"20251113","01",32418,35130,93,109,744,224,8187,2331,657,1825,708,938,855,1853,0,0,1420,2025-11-14 23:05:00.004
51727,SAA,"20251113","00",32418,35130,93,109,744,224,8187,2348,657,1842,721,947,902,1853,0,0,1412,2025-11-14 23:05:00.004
51005,SAA,"20251112","10",32418,35130,93,109,744,224,8187,2318,704,1702,716,947,914,1706,0,0,1449,2025-11-13 23:05:00.007
51006,SAA,"20251112","11",32418,35130,93,109,744,224,8187,2320,704,1696,723,952,914,1700,0,0,1461,2025-11-13 23:05:00.007
51007,SAA,"20251112","12",32418,35130,93,109,744,224,8187,2313,690,1681,732,963,914,1671,0,0,1481,2025-11-13 23:05:00.007
50997,SAA,"20251112","02",32418,35130,93,109,744,224,8187,2338,750,1826,686,903,914,1876,0,0,1375,2025-11-13 23:05:00.007
51008,SAA,"20251112","13",32418,35130,93,109,744,224,8187,2314,689,1677,743,956,1101,1666,0,0,1298,2025-11-13 23:05:00.007
51009,SAA,"20251112","14",32418,35130,93,109,744,224,8187,2328,690,1676,758,968,1101,1666,0,0,1325,2025-11-13 23:05:00.007
51010,SAA,"20251112","15",32418,35130,93,109,744,224,8187,2314,684,1663,766,967,1103,1645,0,0,1332,2025-11-13 23:05:00.007
51011,SAA,"20251112","16",32418,35130,93,109,744,224,8187,2305,659,1618,788,992,1103,1575,0,0,1379,2025-11-13 23:05:00.007
51012,SAA,"20251112","17",32418,35130,93,109,744,224,8187,2297,656,1635,792,989,1103,1589,0,0,1380,2025-11-13 23:05:00.007
51013,SAA,"20251112","18",32418,35130,93,109,744,224,8187,2357,656,1728,796,995,1103,1682,0,0,1390,2025-11-13 23:05:00.007
51014,SAA,"20251112","19",32418,35130,93,109,744,224,8187,2349,656,1746,796,982,1082,1707,0,0,1391,2025-11-13 23:05:00.007
51015,SAA,"20251112","20",32418,35130,93,109,744,224,8187,2333,656,1754,797,947,1030,1731,0,0,1393,2025-11-13 23:05:00.007
51016,SAA,"20251112","21",32418,35130,93,109,744,224,8187,2342,656,1812,768,936,990,1787,0,0,1395,2025-11-13 23:05:00.007
51017,SAA,"20251112","22",32418,35130,93,109,744,224,8187,2346,656,1837,738,940,947,1824,0,0,1400,2025-11-13 23:05:00.007
51018,SAA,"20251112","23",32418,35130,93,109,744,224,8187,2343,658,1828,733,943,926,1832,0,0,1404,2025-11-13 23:05:00.007
50998,SAA,"20251112","03",32418,35130,93,109,744,224,8187,2338,750,1826,690,904,914,1876,0,0,1380,2025-11-13 23:05:00.007
50999,SAA,"20251112","04",32418,35130,93,109,744,224,8187,2338,750,1826,691,904,914,1876,0,0,1381,2025-11-13 23:05:00.007
50996,SAA,"20251112","01",32418,35130,93,109,744,224,8187,2333,750,1826,685,899,914,1876,0,0,1370,2025-11-13 23:05:00.007
50995,SAA,"20251112","00",32418,35130,93,109,744,224,8187,2323,750,1819,684,893,907,1876,0,0,1363,2025-11-13 23:05:00.007
51000,SAA,"20251112","05",32418,35130,93,109,744,224,8187,2349,750,1826,700,913,914,1876,0,0,1399,2025-11-13 23:05:00.007
51001,SAA,"20251112","06",32418,35130,93,109,744,224,8187,2351,750,1825,702,923,914,1875,0,0,1411,2025-11-13 23:05:00.007
51002,SAA,"20251112","07",32418,35130,93,109,744,224,8187,2339,733,1790,710,933,914,1823,0,0,1429,2025-11-13 23:05:00.007
51003,SAA,"20251112","08",32418,35130,93,109,744,224,8187,2329,704,1746,713,945,914,1750,0,0,1444,2025-11-13 23:05:00.007
51004,SAA,"20251112","09",32418,35130,93,109,744,224,8187,2328,704,1722,715,946,914,1726,0,0,1447,2025-11-13 23:05:00.007
50276,SAA,"20251111","13",32418,35130,93,109,744,224,8187,2384,666,1722,817,1000,996,1769,0,0,1440,2025-11-12 23:05:00.006
50263,SAA,"20251111","00",32418,35130,93,109,744,224,8187,2317,719,1679,778,944,920,1855,0,0,1345,2025-11-12 23:05:00.006
50264,SAA,"20251111","01",32418,35130,93,109,744,224,8187,2336,720,1707,781,949,949,1855,0,0,1353,2025-11-12 23:05:00.006
50265,SAA,"20251111","02",32418,35130,93,109,744,224,8187,2360,720,1738,781,956,980,1855,0,0,1360,2025-11-12 23:05:00.006
50266,SAA,"20251111","03",32418,35130,93,109,744,224,8187,2366,720,1743,781,957,985,1855,0,0,1361,2025-11-12 23:05:00.006
50267,SAA,"20251111","04",32418,35130,93,109,744,224,8187,2372,720,1754,783,962,996,1855,0,0,1368,2025-11-12 23:05:00.006
50268,SAA,"20251111","05",32418,35130,93,109,744,224,8187,2382,720,1754,787,972,996,1855,0,0,1382,2025-11-12 23:05:00.006
50269,SAA,"20251111","06",32418,35130,93,109,744,224,8187,2388,720,1754,796,980,996,1855,0,0,1399,2025-11-12 23:05:00.006
50270,SAA,"20251111","07",32418,35130,93,109,744,224,8187,2390,710,1724,797,991,996,1815,0,0,1411,2025-11-12 23:05:00.006
50271,SAA,"20251111","08",32418,35130,93,109,744,224,8187,2393,679,1699,802,998,996,1759,0,0,1423,2025-11-12 23:05:00.006
50272,SAA,"20251111","09",32418,35130,93,109,744,224,8187,2375,668,1670,808,996,996,1719,0,0,1427,2025-11-12 23:05:00.006
50273,SAA,"20251111","10",32418,35130,93,109,744,224,8187,2370,664,1657,812,997,996,1702,0,0,1432,2025-11-12 23:05:00.006
50274,SAA,"20251111","11",32418,35130,93,109,744,224,8187,2364,661,1647,809,989,996,1689,0,0,1421,2025-11-12 23:05:00.006
50275,SAA,"20251111","12",32418,35130,93,109,744,224,8187,2368,661,1653,813,995,996,1695,0,0,1431,2025-11-12 23:05:00.006
50277,SAA,"20251111","14",32418,35130,93,109,744,224,8187,2394,667,1768,824,1011,975,1837,0,0,1458,2025-11-12 23:05:00.006
50278,SAA,"20251111","15",32418,35130,93,109,744,224,8187,2380,681,1770,814,985,914,1854,0,0,1482,2025-11-12 23:05:00.006
50279,SAA,"20251111","16",32418,35130,93,109,744,224,8187,2349,695,1709,812,950,861,1821,0,0,1484,2025-11-12 23:05:00.006
50280,SAA,"20251111","17",32418,35130,93,109,744,224,8187,2300,695,1670,784,932,799,1788,0,0,1494,2025-11-12 23:05:00.006
50281,SAA,"20251111","18",32418,35130,93,109,744,224,8187,2260,703,1665,766,887,726,1791,0,0,1504,2025-11-12 23:05:00.006
50282,SAA,"20251111","19",32418,35130,93,109,744,224,8187,2257,720,1679,752,879,701,1816,0,0,1513,2025-11-12 23:05:00.006
50283,SAA,"20251111","20",32418,35130,93,109,744,224,8187,2260,730,1711,712,878,659,1843,0,0,1529,2025-11-12 23:05:00.006
50284,SAA,"20251111","21",32418,35130,93,109,744,224,8187,2277,732,1766,682,882,643,1874,0,0,1545,2025-11-12 23:05:00.006
50285,SAA,"20251111","22",32418,35130,93,109,744,224,8187,2296,750,1783,682,883,676,1876,0,0,1546,2025-11-12 23:05:00.006
50286,SAA,"20251111","23",32418,35130,93,109,744,224,8187,2310,750,1806,682,885,894,1876,0,0,1353,2025-11-12 23:05:00.006
49551,SAA,"20251110","20",32418,35130,93,109,744,224,8187,2273,708,1659,770,915,890,1854,0,0,1308,2025-11-11 23:05:00.010
49550,SAA,"20251110","19",32418,35130,93,109,744,224,8187,2269,708,1659,770,911,890,1854,0,0,1304,2025-11-11 23:05:00.010
49549,SAA,"20251110","18",32418,35130,93,109,744,224,8187,2269,708,1659,770,909,890,1854,0,0,1302,2025-11-11 23:05:00.010
49548,SAA,"20251110","17",32418,35130,93,109,744,224,8187,2268,708,1662,768,905,890,1857,0,0,1296,2025-11-11 23:05:00.010
49547,SAA,"20251110","16",32418,35130,93,109,744,224,8187,2278,708,1674,766,898,888,1869,0,0,1289,2025-11-11 23:05:00.010
49546,SAA,"20251110","15",32418,35130,93,109,744,224,8187,2300,720,1746,761,891,890,1953,0,0,1275,2025-11-11 23:05:00.010
49545,SAA,"20251110","14",32418,35130,93,109,744,224,8187,2303,722,1779,747,886,853,1988,0,0,1293,2025-11-11 23:05:00.010
49544,SAA,"20251110","13",32418,35130,93,109,744,224,8187,2285,722,1778,729,887,553,1987,0,0,1576,2025-11-11 23:05:00.010
49543,SAA,"20251110","12",32418,35130,93,109,744,224,8187,2275,722,1781,729,885,553,1990,0,0,1574,2025-11-11 23:05:00.010
49542,SAA,"20251110","11",32418,35130,93,109,744,224,8187,2270,722,1784,724,883,553,1993,0,0,1567,2025-11-11 23:05:00.010
49541,SAA,"20251110","10",32418,35130,93,109,744,224,8187,2271,725,1805,716,887,553,2017,0,0,1563,2025-11-11 23:05:00.010
49540,SAA,"20251110","09",32679,35391,96,112,773,227,8274,2288,752,1833,712,890,552,2073,0,0,1562,2025-11-11 23:05:00.010
49539,SAA,"20251110","08",32679,35391,96,112,773,227,8274,2292,769,1867,710,896,552,2124,0,0,1566,2025-11-11 23:05:00.010
49538,SAA,"20251110","07",32679,35391,96,112,773,227,8274,2307,788,1898,710,889,552,2174,0,0,1559,2025-11-11 23:05:00.010
49537,SAA,"20251110","06",32679,35391,96,112,773,227,8274,2321,795,1933,709,882,552,2216,0,0,1551,2025-11-11 23:05:00.010
49536,SAA,"20251110","05",32679,35391,96,112,773,227,8274,2319,795,1933,705,867,552,2216,0,0,1532,2025-11-11 23:05:00.010
49535,SAA,"20251110","04",32679,35391,96,112,773,227,8274,2311,795,1933,699,858,552,2216,0,0,1517,2025-11-11 23:05:00.010
49534,SAA,"20251110","03",32679,35391,96,112,773,227,8274,2297,795,1920,692,851,539,2216,0,0,1503,2025-11-11 23:05:00.010
49533,SAA,"20251110","02",32679,35391,96,112,773,227,8274,2287,795,1909,692,846,528,2216,0,0,1498,2025-11-11 23:05:00.010
49532,SAA,"20251110","01",32679,35391,96,112,773,227,8274,2276,795,1893,687,840,512,2216,0,0,1487,2025-11-11 23:05:00.010
49531,SAA,"20251110","00",32679,35391,96,112,773,227,8274,2257,795,1874,685,835,493,2216,0,0,1480,2025-11-11 23:05:00.010
49554,SAA,"20251110","23",32418,35130,93,109,744,224,8187,2300,710,1667,773,935,900,1854,0,0,1331,2025-11-11 23:05:00.010
49553,SAA,"20251110","22",32418,35130,93,109,744,224,8187,2286,708,1659,772,925,890,1854,0,0,1320,2025-11-11 23:05:00.010
49552,SAA,"20251110","21",32418,35130,93,109,744,224,8187,2284,708,1659,770,923,890,1854,0,0,1316,2025-11-11 23:05:00.010
48810,SAA,"20251109","04",32679,35391,96,112,773,227,8274,2222,851,1951,593,789,413,2432,0,0,1339,2025-11-10 23:05:00.005
48822,SAA,"20251109","08",32679,35391,96,112,773,227,8274,2225,824,1899,612,836,413,2353,0,0,1405,2025-11-10 23:05:00.005
48821,SAA,"20251109","05",32679,35391,96,112,773,227,8274,2222,851,1951,595,791,413,2432,0,0,1343,2025-11-10 23:05:00.005
48820,SAA,"20251109","16",32679,35391,96,112,773,227,8274,2196,796,1802,667,809,413,2225,0,0,1436,2025-11-10 23:05:00.005
48819,SAA,"20251109","09",32679,35391,96,112,773,227,8274,2215,818,1887,626,843,413,2335,0,0,1426,2025-11-10 23:05:00.005
48818,SAA,"20251109","11",32679,35391,96,112,773,227,8274,2212,808,1862,641,824,413,2300,0,0,1422,2025-11-10 23:05:00.005
48817,SAA,"20251109","18",32679,35391,96,112,773,227,8274,2201,795,1794,672,817,413,2216,0,0,1449,2025-11-10 23:05:00.005
48816,SAA,"20251109","07",32679,35391,96,112,773,227,8274,2223,839,1921,609,807,413,2390,0,0,1373,2025-11-10 23:05:00.005
48815,SAA,"20251109","02",32679,35391,96,112,773,227,8274,2196,851,1927,587,778,389,2432,0,0,1322,2025-11-10 23:05:00.005
48814,SAA,"20251109","22",32679,35391,96,112,773,227,8274,2231,795,1839,680,826,458,2216,0,0,1466,2025-11-10 23:05:00.005
48813,SAA,"20251109","14",32679,35391,96,112,773,227,8274,2199,802,1837,651,805,413,2266,0,0,1416,2025-11-10 23:05:00.005
48812,SAA,"20251109","20",32679,35391,96,112,773,227,8274,2203,795,1794,678,821,413,2216,0,0,1459,2025-11-10 23:05:00.005
48811,SAA,"20251109","23",32679,35391,96,112,773,227,8274,2246,795,1858,682,830,477,2216,0,0,1472,2025-11-10 23:05:00.005
48809,SAA,"20251109","19",32679,35391,96,112,773,227,8274,2202,795,1794,677,819,413,2216,0,0,1456,2025-11-10 23:05:00.005
48808,SAA,"20251109","01",32679,35391,96,112,773,227,8274,2181,851,1899,586,773,361,2432,0,0,1316,2025-11-10 23:05:00.005
48807,SAA,"20251109","15",32679,35391,96,112,773,227,8274,2199,801,1833,662,806,413,2261,0,0,1428,2025-11-10 23:05:00.005
48806,SAA,"20251109","03",32679,35391,96,112,773,227,8274,2218,851,1951,593,783,413,2432,0,0,1333,2025-11-10 23:05:00.005
48805,SAA,"20251109","13",32679,35391,96,112,773,227,8274,2202,804,1838,640,812,413,2272,0,0,1409,2025-11-10 23:05:00.005
48804,SAA,"20251109","17",32679,35391,96,112,773,227,8274,2197,795,1794,670,812,413,2216,0,0,1442,2025-11-10 23:05:00.005
48803,SAA,"20251109","00",32679,35391,96,112,773,227,8274,2173,851,1871,586,776,342,2432,0,0,1310,2025-11-10 23:05:00.005
48802,SAA,"20251109","06",32679,35391,96,112,773,227,8274,2223,851,1951,602,793,413,2432,0,0,1352,2025-11-10 23:05:00.005
48801,SAA,"20251109","10",32679,35391,96,112,773,227,8274,2213,815,1883,636,833,413,2328,0,0,1426,2025-11-10 23:05:00.005
48800,SAA,"20251109","21",32679,35391,96,112,773,227,8274,2217,795,1817,680,822,436,2216,0,0,1462,2025-11-10 23:05:00.005
48799,SAA,"20251109","12",32679,35391,96,112,773,227,8274,2209,805,1838,645,826,413,2273,0,0,1428,2025-11-10 23:05:00.005
48069,SAA,"20251108","06",32418,35130,93,109,744,224,8187,2255,752,1689,887,893,931,2148,0,0,1142,2025-11-09 23:05:00.018
48088,SAA,"20251108","16",32418,35130,93,109,744,224,8187,2277,704,1838,948,876,835,2249,0,0,1282,2025-11-09 23:05:00.018
48087,SAA,"20251108","09",32418,35130,93,109,744,224,8187,2228,686,1617,935,942,931,2010,0,0,1239,2025-11-09 23:05:00.018
48086,SAA,"20251108","11",32418,35130,93,109,744,224,8187,2224,666,1580,947,945,931,1953,0,0,1254,2025-11-09 23:05:00.018
48085,SAA,"20251108","18",32418,35130,93,109,744,224,8187,2256,759,1845,877,875,730,2330,0,0,1296,2025-11-09 23:05:00.018
48084,SAA,"20251108","07",32418,35130,93,109,744,224,8187,2235,734,1659,903,904,931,2100,0,0,1169,2025-11-09 23:05:00.018
48083,SAA,"20251108","02",32418,35130,93,109,744,224,8187,2243,752,1689,875,869,931,2148,0,0,1106,2025-11-09 23:05:00.018
48082,SAA,"20251108","22",32679,35391,96,112,773,227,8274,2177,827,1841,610,830,401,2402,0,0,1305,2025-11-09 23:05:00.018
48081,SAA,"20251108","14",32418,35130,93,109,744,224,8187,2283,656,1755,968,921,920,2118,0,0,1262,2025-11-09 23:05:00.018
48080,SAA,"20251108","20",32679,35391,96,112,773,227,8274,2247,812,1856,753,871,603,2387,0,0,1302,2025-11-09 23:05:00.018
48079,SAA,"20251108","23",32679,35391,96,112,773,227,8274,2167,827,1873,585,783,354,2407,0,0,1307,2025-11-09 23:05:00.018
48078,SAA,"20251108","19",32418,35130,93,109,744,224,8187,2253,783,1848,842,872,689,2358,0,0,1298,2025-11-09 23:05:00.018
48077,SAA,"20251108","04",32418,35130,93,109,744,224,8187,2247,752,1689,878,876,931,2148,0,0,1116,2025-11-09 23:05:00.018
48070,SAA,"20251108","10",32418,35130,93,109,744,224,8187,2231,679,1602,945,937,931,1988,0,0,1244,2025-11-09 23:05:00.018
48090,SAA,"20251108","08",32418,35130,93,109,744,224,8187,2247,709,1642,934,932,931,2058,0,0,1228,2025-11-09 23:05:00.018
48089,SAA,"20251108","05",32418,35130,93,109,744,224,8187,2250,752,1689,883,885,931,2148,0,0,1130,2025-11-09 23:05:00.018
48068,SAA,"20251108","21",32679,35391,96,112,773,227,8274,2212,827,1833,676,865,496,2402,0,0,1303,2025-11-09 23:05:00.018
48067,SAA,"20251108","12",32418,35130,93,109,744,224,8187,2244,656,1574,949,957,931,1937,0,0,1268,2025-11-09 23:05:00.018
